"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.73","45.52","50.47","50.05","51.81","44.86","48.71","48.07","46.29","48.42","49.72","53.7","62.67","72.74","75.6","82.25","84.47","84.35","73","81.17","88.2","92.49","97.4","106.65","95.95","95.24","83.48","81.27","85.28","84.82","83.87","","",
"American Samoa","ASM","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","157.11","157.57","194.12","200.06","136.88","111","94.46","77.14","94.73","97.34","154.12","87.52","83.93","82.34","80.19","82.61","86.33","100.79","109.94","122.6","124.98","121.7","119.35","116.8","133.84","135.64","138.55","142.06","119.48","126.63","138.16","135.61","138.71","139.15","135.79","135.27","135.84","134.62","139.88","140.71","143.8","144.38","150.32","153","135.97","140.67","143.11","145.98","141.4","102.49","104.99","99.69","101.46","100.66","100.31","99.03","93.31","85.36","81.4","82.25","80.94","89.95","","",
"Australia","AUS","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","32.31","36.7","38.43","40.8","39.25","43.13","39.1","45.18","42.95","45.21","47.58","48.72","52.02","47.1","51.27","54.79","53.86","61.87","59.22","51.49","55.12","50.19","60.01","56.9","56.04","57.76","56.94","59.59","58.56","61.86","63.4","63.05","67.19","70.42","64.4","71.98","78.74","79.1","84.21","87.03","87.19","88.75","73.45","89.98","87.28","90.96","76.45","80.9","86.77","86.42","90.37","95.53","96.86","100.8","101.22","97.98","108.12","98.31","92.46","87.12","107.15","112.1","","",
"Austria","AUT","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","78.26","76.95","81.5","84.52","73.02","80.3","85","88.93","86.84","86.33","84.79","81.88","85.67","87.18","87.77","89.62","86.82","91.17","90.66","95.32","91.56","103.3","97.57","100.51","97.12","98.21","96.5","101.4","96.98","99.01","97.91","94.83","94.27","94.28","91.08","91.13","93.3","95.06","97.57","95.63","97.58","96.98","94.33","99.62","95.64","95.29","97.93","103.56","101.87","95.33","102.99","95.95","96.23","102.03","97.36","100.61","98.48","100.51","99.96","101.84","100.48","100.45","","",
"Azerbaijan","AZE","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.95","42.24","39.15","37.59","42.24","40.71","43.15","48.02","53.49","59.77","63.6","66.81","67.12","74.93","76.53","78.58","82.72","88.58","86.47","91.19","95.38","98.45","94.84","101.27","103.9","107.73","113.33","121.46","122.2","126.99","129.02","","",
"Burundi","BDI","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","47.66","47.83","47.65","52.6","52.39","52.78","55.24","56.47","56.03","57.35","58.98","53.9","60.35","56.85","60.89","62.11","63.36","60.99","61.69","60.08","66.17","62.53","63.49","62.71","70.83","74.42","77.01","78.71","74.67","79.39","84.12","86.37","82.8","74.96","76.55","77.1","76.26","72.11","76.8","78.84","85.54","98.97","84.64","100.27","82.55","95.42","84.46","92.93","88.92","98.8","92.74","81.8","112.9","100.47","95.75","103.78","100.5","117.68","128.45","115.62","119.32","119.15","","",
"Belgium","BEL","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.39","94.77","97.87","95.41","98.9","93.4","91.24","93.49","90.22","92.73","95.84","96.71","91.38","95.83","101.8","101.32","96.87","102.61","98.91","101.26","101.9","102.85","100","","",
"Benin","BEN","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","14.51","13.92","13.93","14.28","14.86","14.69","16.37","16.82","16.62","16.88","16.82","17.1","17.72","16.84","16.98","19.32","19.53","21.76","22.59","21.4","21.17","21.34","21.45","26.37","26.7","27.58","25.09","29.52","30.59","31.31","34.99","34.74","35.67","37.83","39.58","42.27","46.82","48.3","51.57","55.18","55.69","65.18","62.51","66.41","66.7","59.03","61.04","74.43","77.51","80.51","84.97","91.68","99.15","103.07","94.87","102.05","104.57","109.45","117.25","113.88","121.75","126.25","","",
"Burkina Faso","BFA","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","10.23","11.07","11.32","12.51","12.48","13.03","13.27","13.78","13.93","14.43","13.44","12.88","11.46","13.14","14.51","13.5","13.91","14.71","15.25","14.55","16.42","16.73","17.08","17.15","21.47","23.61","22.19","25.68","24.71","25.11","35.15","36.14","38.09","36.98","38.09","40.67","37.84","44.38","46.53","43.16","52.81","53.28","60.3","56.81","63.55","64.85","62.98","75.27","73.32","81.81","78.41","85.38","95.99","98.87","99.77","101.36","95.84","112.06","119.25","117.73","109.25","118.84","","",
"Bangladesh","BGD","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","24.29","23.24","26.31","26.51","26.68","25.64","28.97","29.67","30.9","29.49","27.39","27.03","29.8","29","31.91","30.63","32.63","33.78","33.56","34.11","33.87","35.11","35.98","36.27","37.6","37.94","38","38.63","42.28","42.68","43.47","43.97","43.92","42.58","44.41","46.94","47.83","49.78","56.47","59.91","58.81","60.55","62.25","61.12","68.55","70.64","74.54","80.64","80.52","85.25","88.81","90.18","94.25","97.97","100.7","101.33","110.77","110.54","111.94","115.91","121.59","125.2","","",
"Bulgaria","BGR","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","95.89","103.13","106.85","110.36","116.81","132.25","129.87","131.54","135.79","131.85","134.46","139.93","141.68","135.71","138.68","151.96","142","148.67","153.62","147.89","160.83","171.02","155.71","169.04","144.26","163.18","154.45","155.98","165.35","152.85","141.84","128.12","102.37","105.87","116.57","94.48","102.5","101.25","102.58","94","80.39","86.97","77.18","95.53","77.4","82.3","65.69","88.42","82.08","91.43","91.55","83.86","102.69","100.74","97.47","101.79","106.22","105.22","107.09","90.38","109.51","100.74","","",
"Bahrain","BHR","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","15.31","15.34","15.48","15.44","15.95","15.65","15.89","15.58","16.09","16.46","16.13","16.7","17.27","18.43","26.11","33.54","41.17","42.09","43.58","45.1","23.24","22.57","21.74","23.63","26.79","26.52","32.2","26.27","27.15","19.7","22.35","25.87","28.5","26.02","28.73","29.54","35.84","37.69","36.24","39.42","34.82","33.26","31.73","29.28","29.57","34.93","35.44","35.31","39.72","36.57","48.83","67.61","86.22","83.41","98.7","117.89","137.69","131.3","132.96","124.57","124.25","129.17","","",
"Bahamas, The","BHS","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","25.94","26.99","28.49","29.79","31.47","34.06","35.69","35.97","34.08","35.46","34.61","37.9","39.67","40.31","39.9","52.09","49.39","46.04","43.83","43.61","50.77","48.27","46.41","48.79","48.52","46.92","49.54","50.43","53.5","53.34","47.94","48.01","48.21","47.14","60.39","68.35","64.67","79.58","81.6","63.68","66.88","65.67","71.61","75.28","75.13","77.88","81.45","81.51","78.63","92.69","95.65","93.88","95.05","98.78","100.28","100.94","100.71","99.58","100.91","99.35","98.72","99.17","","",
"Bosnia and Herzegovina","BIH","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.82","72.65","63.8","60.67","56.26","70.82","79.36","76.48","65.58","70.13","74.14","69.13","92.67","92.52","96.63","94.97","103.04","107.17","100.04","101.43","91.82","104.99","88.85","99.16","111.99","94.61","114.96","105.39","115.06","95.71","113.39","","",
"Belarus","BLR","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.43","96.06","82.19","79.81","82.26","75.31","74.42","68.97","72.5","73.33","74.14","75.21","85.3","84.4","88.62","92.03","100.27","100.37","99.31","96.89","103.2","98.1","101.59","100.07","98.34","102.21","97.9","99.84","105.23","101.55","102.53","","",
"Belize","BLZ","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","14.2","11.93","13.11","15.87","16.75","19.18","21.18","23.84","21.96","23.5","25.55","26.63","28.94","31.37","29.08","27.9","33.06","37.12","33.94","39.94","39.98","42.41","38.66","39.53","39.89","41","47.38","45.13","46.57","53.39","50.94","62.51","64.27","61.92","68.96","74.21","81.16","75.3","82.4","94.43","95.97","87.52","89.79","100.64","102.65","99.81","98.96","96.16","96.47","96.64","88.85","106.29","99.62","102.29","102.1","95.61","103.64","98.69","96.99","95.21","101.58","102.28","","",
"Bermuda","BMU","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","13.85","14.33","15.17","15.44","15.98","16.63","17.05","18.17","18.29","19.39","19.9","21.44","22.5","23.43","25.24","26.4","25.86","25.82","26.29","29.5","29.97","30.52","25.65","29.77","32.99","32.53","34.14","35.67","36.35","37.24","38.74","37.79","40.59","43.43","46.82","48.37","49.84","51.75","52.4","54.71","55.36","57.97","60.84","60.88","64.82","68.88","73.22","74.43","79.67","78.67","80.5","89.26","93.43","96.04","101.79","102.17","101.63","109.51","109.9","109.48","116.96","115.45","","",
"Brazil","BRA","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","14.03","14.48","14.48","14.47","17.08","15.74","17","17.26","17.93","18.32","19.32","20.44","19.86","21.48","22.25","23.3","24.64","24.42","25.84","28.65","30.11","30.17","30.74","32.39","35.05","33.88","37.67","38.38","40.27","38.46","40.32","42.55","42.98","46.25","48.91","48.83","50.75","51.64","55.27","56.86","59.51","63.61","68.05","70.89","71.33","75.18","79.93","85.18","84.14","89.08","92.3","91.55","97.65","98.98","101.68","99.34","106.98","107.51","109.12","111.97","112.13","113.77","","",
"Barbados","BRB","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","144.32","150.11","170.13","153.61","172.7","158.78","181.99","147.09","140.46","158.59","144.56","132.27","130.73","125.31","118.31","125.31","140.15","135.75","148.75","165.15","147.34","137.4","126.17","131.64","126.64","139.76","128.69","129.9","129","132.51","130.18","117.06","108.78","105.7","111.82","133.81","127.85","118.96","122.81","120.19","111.64","108.24","112.28","112.28","123.25","113.02","118.73","110.38","115.89","106.98","108.93","107.13","98.01","99.11","102.64","98.24","102.65","108.14","105.12","88.71","89.53","102.71","","",
"Brunei Darussalam","BRN","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","10.92","14.01","12.98","11.13","10.38","11.14","12.44","13.31","14.91","15.65","15.42","14.06","16.2","21.48","20.14","19.44","18.72","17.6","18.81","21.33","22.86","24.55","25.75","25.65","32.79","27.26","20.91","18.66","20.94","17.81","20.28","26.98","27.61","29.43","30.26","26.57","33.66","38.7","48.19","54.73","62.7","69.45","68.07","65.86","48.59","78.17","81.91","84.36","84.82","89.06","95.8","97.4","105.36","99.31","97.31","103.38","99.89","101.28","100.54","107.53","116.45","119.3","","",
"Bhutan","BTN","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","39.03","40.71","42.29","43.41","44.53","45.46","46.67","47.73","48.97","50.05","51.25","52.36","53.49","54.73","56.03","57.35","58.64","60.24","61.64","65.06","69.52","70.39","72.22","78.93","75.11","76.21","84.5","72.9","74.28","85.51","60.75","61.93","63.89","64.76","66.41","66.04","64.41","62.42","59.31","49.41","50.82","48.8","52.62","62.98","92.73","105.44","103.64","87.15","80.73","84.07","102.94","92.32","89.35","93.35","96.14","110.51","109.76","96.42","103.83","112.95","100.29","77.75","","",
"Botswana","BWA","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","34.03","34.24","39.45","44.8","49.36","47.95","47.2","40.16","42.64","51.68","57.55","57.67","63.21","64.92","63.41","70.65","66.84","55.29","70.62","54.28","68.13","71.35","66.32","73.43","71.2","70.16","62.77","67.06","69.6","71.85","110.95","102.36","97.53","94.85","113.45","103.18","98.74","94.23","85.82","95.79","102.03","89.75","90.07","99.13","103.6","102.33","103.61","108.95","115.06","126.14","130.79","127.68","115.07","99.91","105.37","94.72","93.21","89.17","92.64","96.61","98.28","96.87","","",
"Central African Republic","CAF","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","19.35","19.31","20.34","19.72","21.42","20.22","21.7","21.82","23.13","23.66","24.03","24.94","26.1","28.33","29.4","29.13","30.26","29.92","31.29","32.67","33.67","34.36","34.3","33.05","32.6","37.03","36.88","39.3","39.9","39.54","40.97","41.59","42.51","44.04","46.3","52.39","51.51","52.81","52.72","58.17","59.03","60.17","58.39","61.67","62.87","64.3","67.9","69.03","70.92","96.14","99.01","100.7","87.92","95.43","97.61","106.95","108.19","119.2","134.09","141.82","144.9","147.99","","",
"Canada","CAN","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","29.91","36","39.16","37.86","40.76","44.24","39.82","42.64","43.42","41.83","46.8","44.13","44.76","42.41","46.97","50.2","50.81","52.27","49.21","51.52","56.05","58.74","55.82","54.88","58.44","63.27","61.22","53.02","58.65","63.6","62.33","60.67","63.62","66.02","67.43","70.43","69.47","74.27","79.72","77.79","70.31","66.56","75.4","82.02","84.13","81.38","80.11","89.24","87.14","85.92","85.04","87.26","100.92","94.77","98.68","106.55","108.26","108.98","109.72","112.78","95.47","111.63","","",
"Central Europe and the Baltics","CEB","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Switzerland","CHE","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","79.67","82.94","81.17","81.67","77.39","82.42","89.3","88.49","88.2","87.8","89.09","85.26","91.16","90.13","93.26","94.07","92.62","95.79","102.56","99.8","98.34","108.42","100.77","106.62","104.65","105.47","99.77","105.28","105.81","103.94","102.23","105.31","100.98","96.73","98.72","101.84","96.2","101.08","95.33","97.35","94.63","96.82","93.03","97.16","95.2","94.94","97.81","98.33","101.09","98.98","104.57","100.47","97.38","102.58","99.43","97.98","97.74","101.65","97.32","99.14","94.38","97.39","","",
"Channel Islands","CHI","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","25.24","26.38","26.61","26.28","25.67","28.7","28.76","30.76","28.34","29.92","30.19","28.32","25.97","30.7","31.72","31.09","33.48","32.97","35.85","36.23","38.85","38.79","36.54","37.95","38.04","39.5","41.24","44.06","47.63","50.5","52.24","54.06","57.21","61.76","65.43","67.74","67.92","69.52","67.95","70.68","75.8","76.16","78.3","81.17","85.45","90.3","87.1","89.9","89.6","92.75","97.59","100.23","101.07","97.59","101.34","101.07","98.85","108.52","107.35","105.71","106.73","105.36","","",
"China","CHN","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","10.85","11.5","12.04","12.74","13.86","14.88","15.06","14.97","15.24","16.18","16.88","16.63","18.46","18.43","18.9","18.72","19.17","21.05","21.97","22.05","22.83","24.68","26.47","28.22","28.49","29.8","31.45","32.14","33.29","35.78","37.33","39.58","43.25","45.76","50.15","52.59","54.69","57.94","60.65","63.37","64.45","67.12","68.08","71.68","74.57","76.14","78","82.67","85.1","87.79","90.95","93.74","95.75","97.62","101.33","101.05","102.37","103.42","104.25","105.49","109.89","111.75","","",
"Cote d'Ivoire","CIV","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","16.48","16.51","18.69","21.28","20.04","22.59","20.24","24.18","23.58","25.37","26.19","25.98","28.07","28.07","32.96","33.29","33.69","33.21","36.98","37.15","41.44","38.17","38.02","39.36","43.28","44.29","45.64","46.92","47.68","51.63","49.58","52.51","50.17","51.6","58.22","59.86","63.39","66.06","66.41","72.12","69.16","67.86","67.61","70.7","72.15","75.15","71.95","77.42","72.05","75.95","77.72","83.99","86.32","94.7","104.41","100.89","109.42","114.55","116.76","119.18","119.97","121.86","","",
"Cameroon","CMR","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","15.78","16.77","18.19","18.73","17.38","18.18","20.47","21.29","20.84","23.13","24","25.11","25.65","28.03","27.48","26.32","27","26.64","26.97","27.47","28.01","29.26","28.57","29.57","30.89","33.51","29.63","31.17","32.43","33.48","34.4","34.04","35.96","37.25","39.37","41.67","39.91","42.98","45.02","45.54","46.3","46.89","48.68","50.7","58.62","62.81","66.75","70.59","75.79","81.32","83.07","88.13","91.23","95.62","101.11","103.27","103.19","107.35","104.17","103.53","104.44","107.84","","",
"Congo, Dem. Rep.","COD","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","29","29.62","29.81","30.1","30.6","30.87","31.73","32.98","33.5","34.87","35.1","35.96","37.23","38.33","39.41","40.07","40.42","39.24","41.41","43.06","43.85","45.75","46.89","48.34","50.17","51.52","52.89","54.61","56.25","58.99","60.74","62.4","62.81","64.23","52.96","52.58","51.27","51.96","50.57","49.66","48.55","47.58","47.86","48.09","48.32","48.54","48.87","49.27","52.46","82.35","85.97","87.45","92.45","98.72","99.26","102.02","103.91","106.34","108.52","113.23","118","122.79","","",
"Congo, Rep.","COG","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","27.5","28.15","28.37","29.62","30.81","31.2","33.54","33.36","32.98","32.81","33.81","32.59","33.54","33.07","33.94","34.88","35.93","35.47","36.29","37.27","38.87","40.99","40.61","42.15","44.08","42.99","44.01","45.46","44.56","44.47","43.34","44.33","45.25","48.15","51.49","53.24","53.59","53.06","56.7","58.11","59.53","60.25","62.63","66.13","70.66","73.69","76.9","81.28","84.44","85.08","88.66","92.69","93.42","98.96","102.35","98.69","99.98","101.35","101.44","102.18","105.06","106.13","","",
"Colombia","COL","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","26.4","28.41","27.92","29.43","29.99","29.93","30.17","31.33","31.71","33.26","34.92","34.78","36.15","36.97","40.49","42.76","44.37","47.73","49.33","49.93","51.86","50.66","50.73","52.33","50.94","53.25","53.86","57.24","60.76","65.25","66","66.87","65.87","66.95","71.5","70.69","72.23","72.11","72.76","74.83","75.51","77.55","79.92","81.84","83.08","86.91","89.63","92.29","86.14","84.36","86.07","89.91","95.51","96.69","100.66","102.65","99.79","75.57","108.22","108.71","108.96","110.64","","",
"Comoros","COM","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","34.52","34.87","35.89","37.19","38.19","40.01","39.96","40.79","41.53","41.31","41.49","41.54","45.03","45.44","44.21","45.43","47.34","48.81","48.44","48.19","46","47.6","48.62","47.2","48.09","49.73","54.44","55.52","56.92","60.31","60.46","61.6","62.71","63.48","65.87","67.49","66.5","69.11","70.96","71.57","73.43","62.1","62.07","67.73","73.08","88.93","91.58","93.68","96.56","98.51","99.91","100.19","101.46","99","98.76","102.24","102.62","104.19","104.72","105.85","106.13","106.65","","",
"Cabo Verde","CPV","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","32.09","34.78","36.25","38.85","42.1","43.71","42.67","31.48","31.24","27.05","24.12","23.29","23.01","22.89","23.79","26.77","27.02","30.75","34.24","44.05","32.65","35.58","30.81","36.99","37.61","49.85","71.89","73.4","72.58","67.81","61.32","71.25","72.46","61.7","73.11","64.21","68.43","76.07","90.61","102.75","97.54","91.67","92.17","94.58","93.4","91.64","97.89","91.88","95.51","92.52","96.86","100.35","104.66","99.26","100.69","100.05","87.69","73.43","73.93","75.67","75.92","74.78","","",
"Costa Rica","CRI","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","14.48","14.66","15.92","15.86","16.8","17.74","18.83","21.42","23.78","25.25","27.6","27.56","29.63","28.32","31.09","32.4","32.95","34.04","34.98","34.49","35.51","33.77","35.92","37.83","38.47","39.51","41.04","42.16","48.34","52.07","54.34","56.72","56.57","59.04","62.05","65.19","65.23","68.57","71.33","71.75","71.85","69.17","71.89","72.85","77.03","85.12","84.23","82.76","84.4","88.02","91.15","94.88","95.12","99.6","98.62","101.78","104.26","105.42","96.39","99.21","101.32","100.36","","",
"Caribbean small states","CSS","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Cuba","CUB","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","86.01","70.01","65.11","71.36","85.14","73.79","88.4","88.71","85.78","122.22","95","88.24","91.13","95.62","92.37","97.75","109.11","119.17","126.36","116.01","121.54","126.23","123.82","133.87","126.88","128.35","129.44","136.2","141.06","140.84","131.42","115.24","84.44","84.63","78.7","92.22","88.2","83.08","98.1","113.09","111.69","114.29","115.44","119.4","96.47","82.96","91.75","93.74","95.78","86.07","90.24","93.89","97.38","97.45","99.48","103.07","103.84","95.37","96.43","75.07","69.06","71.39","","",
